add-yield-c,12,10000,240000, 22887807,95,0
add-yield-s,2,10000,40000, 1975073,49,0
add-yield-s,4,10000,80000, 3499246,43,0
add-yield-s,8,1000,16000, 783080,48,0
add-yield-s,12,1000,24000, 1244834,51,0
add-m,1,10000,20000, 713686,35,0
add-m,2,10000,40000, 4711226,117,0
add-m,4,10000,80000, 13956450,174,0
add-m,8,10000,160000, 33346286,208,0
add-m,12,10000,240000, 48050493,200,0
add-c,1,10000,20000, 461388,23,0
add-c,2,10000,40000, 3869318,96,0
add-c,4,10000,80000, 7872488,98,0
add-c,8,10000,160000, 13634949,85,0
add-c,12,10000,240000, 21271622,88,0
add-s,1,10000,20000, 569920,28,0
add-s,2,10000,40000, 1951629,48,0
add-s,4,10000,80000, 3748699,46,0
add-s,8,10000,160000, 7124262,44,0
add-s,12,10000,240000, 10455850,43,0
add-none,2,100,400, 115433,288,0
add-none,2,1000,4000, 138747,34,-114
add-none,2,10000,40000, 575586,14,-9075
add-none,2,100000,400000, 5362309,13,-80996
add-none,4,100,800, 168824,211,0
add-none,4,1000,8000, 209113,26,-89
add-none,4,10000,80000, 1300313,16,-11287
add-none,4,100000,800000, 12418337,15,-81399
add-none,8,100,1600, 299476,187,0
add-none,8,1000,16000, 396500,24,-445
add-none,8,10000,160000, 3103326,19,-5619
add-none,8,100000,1600000, 25653465,16,-40380
add-none,12,100,2400, 388380,161,0
add-none,12,1000,24000, 524757,21,162
add-none,12,10000,240000, 4468720,18,-10373
add-none,12,100000,2400000, 44799998,18,-79536
add-yield-none,2,10,40, 108912,2722,0
add-yield-none,4,10,80, 160582,2007,0
add-yield-none,8,10,160, 266499,1665,0
add-yield-none,12,10,240, 345744,1440,0
add-yield-none,2,20,80, 119943,1499,0
add-yield-none,4,20,160, 170619,1066,8
add-yield-none,8,20,320, 283490,885,4
add-yield-none,12,20,480, 386509,805,11
add-yield-none,2,40,160, 132053,825,34
add-yield-none,4,40,320, 199433,623,33
add-yield-none,8,40,640, 300490,469,177
add-yield-none,12,40,960, 419535,437,270
add-yield-none,2,80,320, 167069,522,30
add-yield-none,4,80,640, 225109,351,45
add-yield-none,8,80,1280, 352243,275,177
add-yield-none,12,80,1920, 467178,243,242
add-yield-none,2,100,400, 201993,504,-11
add-yield-none,4,100,800, 282546,353,136
add-yield-none,8,100,1600, 422670,264,296
